Product_code,Product_Category,Date ,Product_Demand,Rate
Product_2038,Category_011,23-02-2016,1,9
Product_2038,Category_011,23-02-2016,1,9
Product_2038,Category_011,23-02-2016,17,9
Product_2038,Category_011,25-02-2016,1,9
Product_2038,Category_011,25-02-2016,20,9
Product_2038,Category_011,26-02-2016,1,9
Product_2038,Category_011,04-03-2016,1,9
Product_2038,Category_011,07-03-2016,1,9
Product_2038,Category_011,07-03-2016,1,9
Product_2038,Category_011,07-03-2016,6,9
Product_2038,Category_011,14-03-2016,1,9
Product_2038,Category_011,17-03-2016,1,9
Product_2038,Category_011,22-03-2016,1,9
Product_2038,Category_011,23-03-2016,1,9
Product_2038,Category_011,23-03-2016,1,9
Product_2038,Category_011,24-03-2016,1,9
Product_2038,Category_011,25-03-2016,1,9
Product_2038,Category_011,28-03-2016,1,9
Product_2038,Category_011,29-03-2016,1,9
Product_2038,Category_011,29-03-2016,1,9
Product_2038,Category_011,29-03-2016,1,9
Product_2038,Category_011,29-03-2016,20,9
Product_2038,Category_011,31-03-2016,1,9
Product_2038,Category_011,31-03-2016,1,9
Product_2038,Category_011,06-04-2016,20,9
Product_2038,Category_011,07-04-2016,6,9
Product_2038,Category_011,07-04-2016,11,9
Product_2038,Category_011,11-04-2016,2,9
Product_2038,Category_011,13-04-2016,3,9
Product_2038,Category_011,14-04-2016,1,9
Product_2038,Category_011,22-04-2016,1,9
Product_2038,Category_011,09-05-2016,20,9
Product_2038,Category_011,19-05-2016,20,9
Product_2038,Category_011,24-05-2016,1,9
Product_2038,Category_011,31-05-2016,1,9
Product_2038,Category_011,31-05-2016,2,9
Product_2038,Category_011,06-06-2016,1,9
Product_2038,Category_011,13-06-2016,2,9
Product_2038,Category_011,17-06-2016,20,9
Product_2038,Category_011,21-06-2016,2,9
Product_2038,Category_011,22-06-2016,2,9
Product_2038,Category_011,23-06-2016,1,9
Product_2038,Category_011,27-06-2016,1,9
Product_2038,Category_011,28-06-2016,1,9
Product_2038,Category_011,29-06-2016,2,9
Product_2038,Category_011,30-06-2016,20,9
Product_2038,Category_011,04-07-2016,1,9
Product_2038,Category_011,13-07-2016,1,9
Product_2038,Category_011,14-07-2016,20,9
Product_2038,Category_011,19-07-2016,3,9
Product_2038,Category_011,22-07-2016,1,9
Product_2038,Category_011,27-07-2016,2,9
Product_2038,Category_011,27-07-2016,20,9
Product_2038,Category_011,29-07-2016,1,9
Product_2038,Category_011,08-08-2016,2,9
Product_2038,Category_011,17-08-2016,2,9
Product_2038,Category_011,19-08-2016,1,9
Product_2038,Category_011,23-08-2016,3,9
Product_2038,Category_011,01-09-2016,1,9
Product_2038,Category_011,01-09-2016,1,9
Product_2038,Category_011,02-09-2016,1,9
Product_2038,Category_011,12-09-2016,1,9
Product_2038,Category_011,14-09-2016,20,9
Product_2038,Category_011,20-09-2016,1,9
Product_2038,Category_011,29-09-2016,1,9
Product_2038,Category_011,29-09-2016,20,9
Product_2038,Category_011,03-10-2016,1,9
Product_2038,Category_011,04-10-2016,1,9
Product_2038,Category_011,04-10-2016,1,9
Product_2038,Category_011,07-10-2016,1,9
Product_2038,Category_011,07-10-2016,3,9
Product_2038,Category_011,18-10-2016,1,9
Product_2038,Category_011,21-10-2016,1,9
Product_2038,Category_011,25-10-2016,1,9
Product_2038,Category_011,28-10-2016,1,9
Product_2038,Category_011,01-11-2016,10,9
Product_2038,Category_011,04-11-2016,2,9
Product_2038,Category_011,08-11-2016,1,9
Product_2038,Category_011,08-11-2016,1,9
Product_2038,Category_011,11-11-2016,1,9
Product_2038,Category_011,14-11-2016,1,9
Product_2038,Category_011,17-11-2016,1,9
Product_2038,Category_011,18-11-2016,1,9
Product_2038,Category_011,18-11-2016,20,9
Product_2038,Category_011,21-11-2016,1,9
Product_2038,Category_011,28-11-2016,8,9
Product_2038,Category_011,01-12-2016,1,9
Product_2038,Category_011,06-12-2016,2,9
Product_2038,Category_011,07-12-2016,1,9
Product_2038,Category_011,08-12-2016,1,9
Product_2038,Category_011,08-12-2016,20,9
Product_2038,Category_011,12-12-2016,1,9
Product_2038,Category_011,12-12-2016,1,9
Product_2038,Category_011,20-12-2016,20,9
Product_2038,Category_011,21-12-2016,1,9
Product_2038,Category_011,22-12-2016,1,9
